filename,wl_sideI_wlpow_20_40_mean,wl_sideI_wlpow_20_40_max,wl_sideI_wlpow_40_63_mean,wl_sideI_wlpow_40_63_max,wl_sideI_wlpow_63_100_mean,wl_sideI_wlpow_63_100_max,wl_sideI_wlpow_100_160_mean,wl_sideI_wlpow_100_160_max,wl_sideI_wlpow_160_250_mean,wl_sideI_wlpow_160_250_max,wl_sideI_wlpow_250_400_mean,wl_sideI_wlpow_250_400_max,wl_sideI_tonality_mean,wl_sideI_tonality_max,wl_sideI_peakwl_mean,wl_sideI_peakwl_max,wl_sideII_wlpow_20_40_mean,wl_sideII_wlpow_20_40_max,wl_sideII_wlpow_40_63_mean,wl_sideII_wlpow_40_63_max,wl_sideII_wlpow_63_100_mean,wl_sideII_wlpow_63_100_max,wl_sideII_wlpow_100_160_mean,wl_sideII_wlpow_100_160_max,wl_sideII_wlpow_160_250_mean,wl_sideII_wlpow_160_250_max,wl_sideII_wlpow_250_400_mean,wl_sideII_wlpow_250_400_max,wl_sideII_tonality_mean,wl_sideII_tonality_max,wl_sideII_peakwl_mean,wl_sideII_peakwl_max,wl_wlpow_20_40_mean_I_minus_II,wl_inv_wlpow_20_40_car_diff_max,wl_inv_wlpow_20_40_car_diff_min,wl_wlpow_40_63_mean_I_minus_II,wl_inv_wlpow_40_63_car_diff_max,wl_inv_wlpow_40_63_car_diff_min,wl_wlpow_63_100_mean_I_minus_II,wl_inv_wlpow_63_100_car_diff_max,wl_inv_wlpow_63_100_car_diff_min,wl_wlpow_100_160_mean_I_minus_II,wl_inv_wlpow_100_160_car_diff_max,wl_inv_wlpow_100_160_car_diff_min,wl_wlpow_160_250_mean_I_minus_II,wl_inv_wlpow_160_250_car_diff_max,wl_inv_wlpow_160_250_car_diff_min,wl_wlpow_250_400_mean_I_minus_II,wl_inv_wlpow_250_400_car_diff_max,wl_inv_wlpow_250_400_car_diff_min,wl_tonality_mean_I_minus_II,wl_inv_tonality_car_diff_max,wl_inv_tonality_car_diff_min,wl_valid
Train11.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Train12.csv,-1.7169068168928594,-0.5730498119834794,-2.7613579628166427,-1.1777691700458965,-2.7547714533092877,-1.3639683989635016,-2.1959848241696913,-1.144576682505198,-1.6796910044850009,-0.4398255080548035,-2.2652834433282525,-1.2127878136534567,1.8969990899584999,2.4918822397287386,219.68488142176855,295.9274163663064,-1.7976699534656677,-0.8692920123442978,-2.6331742053014713,-1.7577630145303909,-2.8507129929183597,-1.6701446495466332,-2.2898673423515334,-0.9222498771369297,-1.686705794783483,0.32510224231383666,-2.234651871490642,-0.4477936726602839,1.9907589959642058,3.4725746893198113,193.8740928728252,328.8082404070071,0.08076313657280831,0.5697498291105985,-0.7131851542021721,-0.12818375751517141,0.37084776405653663,-0.744747035758158,0.09594153960907192,0.5752736264868696,-0.3471736303056936,0.09388251818184212,0.7642337094268354,-0.6459927324601273,0.007014790298482065,0.9808994111594367,-1.5103436358873372,-0.03063157183761067,0.48245697980404234,-1.1104727333221207,-0.09375990600570594,0.34290684437994745,-1.2999908096940809,1.0
Train13.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Train14.csv,-1.6894291408848265,-0.7250505588991509,-2.4579616753417115,-1.603955565293256,-2.7162254149155567,-1.814895520106071,-2.533215691817853,-1.1307532023551117,-2.0771344893892523,-1.0479601962699627,-1.509513603350424,-0.39773266340151925,2.2468800449536035,2.897266431463593,223.7122015252989,371.34400867321125,-1.6442115433864297,-0.7518254700375587,-2.4037356205463563,-1.726529881564106,-2.6092837449567288,-1.7316975715086438,-2.4365434415434564,-0.9711914556717465,-2.050424829737946,-0.782016336907515,-1.6158390830449656,-0.48715408801489546,2.117381968789961,3.027968969371383,186.2290930730279,371.34400867321125,-0.04521759749839682,0.2334461384138402,-0.33225849020604015,-0.05422605479535525,0.21246256846091138,-0.4060604116684594,-0.10694166995882792,0.08125514752932261,-0.45781455504016133,-0.09667225027439663,0.18917888065015243,-0.40829069299492016,-0.02670965965130634,0.2514725778344089,-0.4931171946207402,0.10632547969454165,0.536157255039307,-0.3626569688975123,0.1294980761636424,0.6242746391812741,-0.20112950445861033,1.0
Train15.csv,-1.6123778238682207,-0.7291859858382439,-2.027310539461549,-0.8875670895516471,-2.441086773097004,-1.2117033140955844,-2.1874566158483573,-0.5296671748765636,-1.9799095440533243,-0.41117967069281497,-1.9603677045547423,-0.35262588609641404,1.8633872608518827,2.59451647903505,180.78484634599582,362.5667866500263,-1.5717868592844675,-0.9589866100664136,-2.0193207267503235,-1.1856463458026814,-2.420308343206865,-1.2951639734165945,-2.2130528234677618,-0.5192387802547089,-1.7785151664718164,-0.5808584196910654,-1.678053064028371,-0.693827125815682,1.9929461740490242,2.6924161663534565,194.15888832404738,362.5667866500263,-0.04059096458375322,0.19462558552751053,-0.4894087670653309,-0.007989812711225674,0.3087875924857979,-0.3475608843170539,-0.020778429890139005,0.540671216438299,-0.6216758634947448,0.02559620761940451,0.6196772796148844,-0.5733455088390889,-0.2013943775815079,0.4807819222202794,-1.069023298770964,-0.28231464052637123,0.35784409732107414,-0.8745197376193894,-0.12955891319714152,0.307959699631277,-0.8799629721123294,1.0
Train16.csv,-2.0328976292879823,-1.1412342353560967,-2.361113991186588,-1.2058032801060712,-3.262127469427862,-1.9795621956447027,-4.058112462327953,-2.913188207810056,-12.0,-12.0,-12.0,-12.0,1.0242285536012812,1.805153932610505,41.41896010665096,67.70999846456995,-1.9645125667876642,-1.0673980726121828,-2.2875448942732426,-1.113752364557521,-3.0834837845728558,-2.033267214656562,-3.944892681170474,-2.732102192707149,-12.0,-12.0,-12.0,-12.0,0.9493742846310923,1.52224416763696,41.924140507216194,78.99499820866495,-0.06838506250031817,0.4035304271778559,-0.6985629275977332,-0.07356909691334534,0.09857442816499029,-0.8641407636435412,-0.17864368485500615,0.34529160922853164,-1.0342499264549634,-0.1132197811574791,0.3391002966406931,-0.6715032532706884,0.0,0.0,0.0,0.0,0.0,0.0,0.07485426897018888,0.2596739065957996,-0.13825934098993242,1.0
Train17.csv,-1.5915606297653135,-0.883883969203713,-2.2418728714880527,-1.3045358631654833,-2.2198088295826075,-1.600029609062293,-1.6611123177626599,-0.8207697093798766,-1.4506677984830463,-0.5013280771114839,-1.692574443053024,-0.5704566611209123,1.7046947027013357,2.1776965863601285,229.78973314125474,361.17424661750175,-1.519333029855334,-0.9686590780611789,-2.1157291504015667,-1.1476535571066662,-2.1340223392169575,-1.396916127775416,-1.5405352513581678,-0.7993916453127905,-1.148552425150056,-0.4823363921939354,-1.528987388414826,-0.689452318386103,1.88385474447273,2.590696001062439,234.26638082718313,288.93939729400137,-0.07222759990997951,0.24096466898273916,-0.6025189835340843,-0.12614372108648597,0.36476834502721744,-0.6964675888605836,-0.08578649036565,0.2594291940926161,-0.45594007176717,-0.12057706640449206,0.2936627527608193,-0.612457834412609,-0.3021153733329902,0.05129981219561741,-0.9216041447891772,-0.16358705463819811,0.4675623554167787,-0.7548553890030889,-0.17916004177139433,0.11878323472100849,-0.4877315706584002,1.0
Train18.csv,-1.773665481081624,-0.6193055343101034,-2.5078265733542042,-1.5032192469047172,-2.6522546416565875,-1.4684643134295692,-2.0098613003334918,-0.47302517241578135,-1.8281573032472462,-0.8432100095907236,-2.1437975148208186,-0.9436261666305863,1.9553545310590756,2.818518539566134,167.822586915707,347.03785537823745,-1.6598354735758738,-0.9555307739486654,-2.548447355057146,-1.4892651675250554,-2.656919308728189,-1.5255479281256104,-2.0488931546667386,-0.47734314200529604,-1.8122324825098215,-0.7299146751573681,-2.082246257150762,-0.9688906504815452,2.002685724014604,2.7587496467261765,173.0732014671273,347.03785537823745,-0.11383000750575012,0.4130033462546203,-0.754732178933122,0.04062078170294159,0.5741443922167795,-0.30620031141762905,0.004664667071601514,0.20196628709783848,-0.2632959062965634,0.03903185433324685,0.5883228173347732,-0.6051227339925107,-0.01592482073742474,0.5411427173019621,-0.420147643347073,-0.061551257670056536,0.5573693745698356,-0.2878342056451244,-0.047331192955528234,0.3909068963100726,-0.4384625192108216,1.0
Train19.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Train20.csv,-1.9585665612282015,-1.2281183993535605,-2.9545601459405155,-1.8600811440179916,-3.0185112523500157,-1.3512569970692148,-2.7272578809343435,-1.5686627867980858,-1.8761911718539288,0.010454706672329778,-2.956721036281104,-0.418158740219992,1.9548595986879889,3.17205995436511,149.247379419629,278.65268598880715,-1.8915507686074688,-1.0849568595765522,-2.865482856757009,-1.5249188852869209,-2.939266014050594,-1.7028320631084348,-2.6695111834885017,-1.1464856915991954,-1.8981562282765259,0.044307403343176406,-3.000288036230769,-0.864173963572705,1.7868215036342927,2.9482133715806267,172.93192185171364,278.65268598880715,-0.06701579262073265,0.1728465267070476,-0.6726651297819277,-0.08907728918350655,0.22717671379745674,-0.5431237924542103,-0.07924523829942176,0.19506601864734385,-0.6120309411100724,-0.05774669744584182,0.2979436028541831,-0.486387291434621,0.02196505642259705,0.9626735291981436,-0.7853423946981928,0.043566999949665064,0.8425031092955042,-0.6217771571403201,0.16803809505369616,0.7883526539583088,-0.482184589608349,1.0
Train21.csv,-1.6694053842313634,-0.7553181142485527,-2.477452731364522,-1.569951756234732,-2.883783850633847,-2.3250849787639045,-2.363117817427465,-1.15975575161459,-2.194885949486868,-1.4095614461382917,-1.9492534648643338,-0.8976690239849836,2.186153864595787,2.871858566212313,169.3750348933734,330.2598578954569,-1.6322230255128014,-0.6144764744684682,-2.40664829172264,-1.6678210540668286,-2.795926447874028,-2.2999598212757557,-2.391549391630814,-1.5846079435461158,-2.043387187384726,-1.385260818551222,-1.7511789290597417,-0.8336879851328667,2.191750343013045,2.9380318412406314,164.58507636149574,366.95539766161875,-0.037182358718562014,0.29755928797911047,-0.6205190997380208,-0.07080443964188188,0.32726120494497435,-0.8295025432019498,-0.0878574027598189,0.11881995784894661,-0.7424584795196796,0.028431574203348742,0.26996761683725445,-0.15719269822976178,-0.15149876210214197,0.08375145118782923,-0.4619513645252762,-0.1980745358045921,0.3305664305559195,-0.9452367171193243,-0.005596478417257966,0.3259232499966611,-0.17047080128285197,1.0
Train22.csv,-2.5490646945228574,-1.4260494475685745,-2.2683155543353193,-1.0058966950559132,-2.415163472221205,-0.6007010770602563,-2.432284588749316,-1.28154915388523,-3.249551347763386,-2.1537189698985992,-3.744239167980399,-2.7387565472561963,1.4246335782928052,2.323511423119509,89.5740878654731,205.38699534252885,-2.5891476738907206,-1.596055618414682,-2.3523759157553723,-1.194090797755934,-2.5273963293538544,-1.399972877805981,-2.470718311023859,-1.7542008081792695,-3.245956198719558,-1.9757547926607328,-3.847435083598695,-2.7163608872968936,1.3434724003244747,2.4250782419329266,95.78686765900679,171.15582945210738,0.0400829793678632,0.45966345505541284,-0.59902888677557,0.08406036142005302,0.3311802241128188,-0.2536894829078862,0.11223285713264941,0.7565059022562104,-0.5547026629160983,0.03843372227454278,0.4450759120769643,-0.7316110939266904,-0.003595149043827739,0.5159327576936663,-0.6367256458453321,0.10319591561829622,0.4528847359278023,-0.4939548354462593,0.08116117796833056,0.23683948304098879,-0.20033502160667793,1.0
Train23.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Train24.csv,-3.0754373018494805,-1.9818640903917866,-3.3435995557868123,-2.5788061891420715,-2.6037738290405725,-1.6688720992407853,-2.7442565294304737,-2.187461177466388,-4.5545746241798355,-3.5828652486920194,-4.9969964568176986,-4.164939025994194,1.9764938057888721,2.7294423290184673,87.7291322086264,123.8938647118805,-2.9993089374509765,-1.9484435112223326,-3.2940435253895397,-2.6419488069817327,-2.6370271702845454,-1.7356715786386239,-2.655761574634014,-1.2767154038267268,-4.513525981582199,-2.705520047063564,-4.9148003371453335,-3.381367254277916,1.9326706170007086,2.6984500969901024,93.38603647992235,111.50447824069245,-0.07612836439850401,0.29105530412668923,-0.5698237328681603,-0.04955603039727263,0.5780381042255915,-0.8223210443271052,0.033253341243972834,0.6169934907121166,-0.8780614312067949,-0.08849495479645952,0.5126290516225298,-1.1453071015333083,-0.04104864259763641,0.6144574477935318,-0.42230477537891264,-0.08219611967236506,0.33613020238972524,-0.4208740038600549,0.04382318878816349,0.2955600348639147,-0.5946404861349601,1.0
Train25.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Train26.csv,-1.1511100319484715,-0.21395731192931108,-1.7485061118269218,-0.881153835747471,-1.7214187278722788,-0.46852291936471135,-0.8481564784202806,0.26536391144452465,-1.0535042173398987,-0.302284776846838,-2.0597787922690767,-0.9388865346457137,1.810623244263227,3.140580066797758,166.0134006526774,241.1280889376381,-1.068322157323291,-0.32079057946548833,-1.5970093125307216,-0.6866398434163028,-1.4879276423695371,-0.4806184281275975,-0.6547357157430932,0.2252828931741982,-0.8677166454635757,-0.01227988791123528,-1.999209173202779,-0.6636023370246555,1.8539736822206434,2.5918603362891455,173.38959330159625,331.55112228925236,-0.08278787462518045,0.3081343864999646,-0.8454386170911,-0.1514967992962002,0.43253958625191546,-0.8200004086988442,-0.23349108550274167,0.694946819664841,-1.2329675582069952,-0.19342076267718744,0.7321271604959607,-1.4951369969569153,-0.185787571876323,0.7830848594422339,-1.5683829693393478,-0.06056961906629765,0.2612447864394096,-0.7681650817154462,-0.04335043795741633,0.44796295616431014,-0.584403776541256,1.0
Train27.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
